"name","dimension","resolution","aspect_ratio","ppi","hz","cpu","gpu","ram","os","price_min","price_max","url"
"Samsung Galaxy Book5 Pro 14""","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1932,17","€ 2055,00","https://geizhals.at/samsung-galaxy-book5-pro-14-np944xha-kg2de-a3397867.html"
"ASUS VivoBook 17 X1704VA-AU964W","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core 7 150U, 2P+8E/12T, 1.80-5.40GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 96EU/1536SP, 1.30GHz, Architektur ""Xe-LP / Gen 12.2""","16GB gesamt, 8GB DDR4 Onboard + 8GB DDR4 (1x 8GB SO-DIMM-Modul, 1 Slot gesamt, 0 Slots frei, max. 16GB), max. 24GB gesamt","Windows 11 Home","€ 755,29","","https://geizhals.at/asus-vivobook-17-x1704va-au964w-90nb13x1-m00fh0-a3673456.html"
"Lenovo ThinkPad T14 G6 (AMD)","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen AI 5 PRO 340, 3C+3c/12T, 2.00-4.80GHz, 16MiB+6MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 840M (iGPU), 4CU/256SP, 4 RT-Cores, 2.90GHz, Architektur ""RDNA 3.5""","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1479,77","€ 1854,98","https://geizhals.at/lenovo-thinkpad-t14-g6-amd-21qj002mge-a3498090.html"
"Lenovo ThinkPad E14 G7 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core 3 100U, 2P+4E/8T, 1.20-4.70GHz, 10MiB+8MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 64EU/1024SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR5-5200 (2 Slots gesamt, max. 64GB)","Windows 11 Home","€ 796,88","","https://geizhals.at/lenovo-thinkpad-e14-g7-intel-21t9cto1wwde1-21t9cto1wwat1-a3512196.html"
"Acer Aspire 16 AI A16-52M-55DS","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 5 226V, 4P+4LPE/8T, 2.10-4.50GHz, 8MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 130V (iGPU), 7Xe/56EU/896SP, 1.85GHz, Architektur ""Xe2-LPG""","16GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 829,00","€ 980,59","https://geizhals.at/acer-aspire-16-ai-a16-52m-55ds-nx-jp1eg-00u-a3649320.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 32-Core GPU, Architektur ""G18"", 32C/​512EU/​4096SP","36GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 4047,73","€ 4716,00","https://geizhals.at/apple-macbook-pro-14-2-z1mh-a3750414.html"
"Acer Nitro 16S AI AN16S-61-R5MK","16""","2560x1600","16:10","189ppi","180Hz","AMD Ryzen AI 9 365, 4C+6c/20T, 2.00-5.00GHz, 24MiB+10MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5070 Ti - 12GB GDDR7 - Mobile, 46SM/5888SP, 124 TOPS, Codename ""GB205"" (Blackwell, TSMC N5P [NVIDIA 4N]), 1712MHz, 115W Max GPU Power","32GB DDR5 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 2429,00","€ 2657,00","https://geizhals.at/acer-nitro-16s-ai-an16s-61-r5mk-nh-u06eg-001-a3610442.html"
"Lenovo ThinkPad T14 G6 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 5 225U, 2P+8E+2LPE/14T, 1.50-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.00GHz, Architektur ""Xe-LPG+""","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1574,54","€ 1849,03","https://geizhals.at/lenovo-thinkpad-t14-g6-intel-21qc00akge-a3538748.html"
"Microsoft Surface Laptop 13""","13""","1920x1280","3:2","178ppi","60Hz","Qualcomm Snapdragon X Plus - X1P-42-100, 8x Oryon (3.20GHz, max. 1x 3.40GHz), ARMv8.7-A","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","16GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Pro","€ 1182,27","€ 1601,00","https://geizhals.at/microsoft-surface-laptop-13-ep2-31270-a3649542.html"
"Lenovo ThinkPad X9-15 G1","15.3""","2880x1800","16:10","222ppi","120Hz","Intel Core Ultra 5 226V, 4P+4LPE/8T, 2.10-4.50GHz, 8MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 130V (iGPU), 7Xe/56EU/896SP, 1.85GHz, Architektur ""Xe2-LPG""","16GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1849,00","","https://geizhals.at/lenovo-thinkpad-x9-15-g1-21q6cto1wwde4-21q6cto1wwat4-a3448833.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M4 Pro - 14 Core, 10x Everest Gen3 ""Performance"" (4.51GHz) + 4x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G16"", 20C/​320EU/​2560SP","48GB LPDDR5X-8533 Onboard, nicht erweiterbar","macOS 26 via Update","€ 4049,00","€ 4239,00","https://geizhals.at/apple-macbook-pro-16-2-2024-z1ft-a3358498.html"
"HP EliteBook 845 G9","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 5 PRO 6650U, 6C/12T, 2.90-4.50GHz, 16MiB+3MiB Cache, 28W TDP, 15W cTDP, Codename ""Rembrandt"" (Zen 3+, TSMC 6nm)","AMD Radeon 660M (iGPU), 6CU/384SP, 6 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","8GB DDR5-4800 (1x 8GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1259,00","","https://geizhals.at/hp-elitebook-845-g9-6f6h8ea-abd-a2730306.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26 via Update","€ 2599,00","€ 3591,30","https://geizhals.at/apple-macbook-pro-14-2-z1kh-z1kj-z1kk-a3634152.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 40-Core GPU, Architektur ""G18"", 40C/​640EU/​5120SP","128GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 6472,94","€ 6655,00","https://geizhals.at/apple-macbook-pro-16-2-z1mw-a3750147.html"
"HP Laptop 15-fc0676ng","15.6""","1920x1080","16:9","141ppi","60Hz","AMD Ryzen 7 7730U, 8C/16T, 2.00-4.50GHz, 16MiB+4MiB Cache, 15W TDP, Codename ""Barcelo-R"" (Zen 3, TSMC N7)","AMD Radeon Graphics (iGPU), 8CU/512SP, 2.00GHz, Architektur ""GCN 5.1""","16GB DDR4-3200 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 711,58","€ 805,00","https://geizhals.at/hp-15-fc0676ng-c94p3ea-abd-a3631287.html"
"Lenovo ThinkPad L14 G6 (AMD)","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 5 PRO 215, 2C+4c/12T, 3.20-4.70GHz, 16MiB+6MiB Cache, 28W TDP, 15-30W cTDP, Codename ""Hawk Point2"" (Zen 4 + Zen 4c, TSMC 4nm)","AMD Radeon 740M (iGPU), 4CU/256SP, 4 RT-Cores, 2.70GHz, Architektur ""RDNA 3""","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Pro","€ 1261,60","€ 1635,00","https://geizhals.at/lenovo-thinkpad-l14-g6-amd-21s8002vge-a3561652.html"
"Schenker XMG EVO 15 (AMD) E25hhn","15.3""","2560x1600","16:10","197ppi","300Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 860M (iGPU), 8CU/512SP, 8 RT-Cores, 3.00GHz, Architektur ""RDNA 3.5""","32GB (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 128GB)","Windows 11 Home","€ 1549,00","€ 1877,00","https://geizhals.at/schenker-xmg-evo-15-amd-e25hhn-10506472-a3608348.html"
"Lenovo IdeaPad Slim 3 16IRH10","16""","1920x1200","16:10","142ppi","60Hz","Intel Core i5-13420H, 4P+4E/12T, 2.10-4.60GHz, 12MiB+12MiB Cache, 45-95W TDP (PBP/MTP), Codename ""Raptor Lake-H"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 48EU/768SP, 1.40GHz, Architektur ""Xe-LP / Gen 12.2""","16GB gesamt, 8GB DDR5-4800 Onboard + 8GB DDR5-4800 (1x 8GB SO-DIMM-Modul, 1 Slot gesamt, 0 Slots frei, max. 16GB), max. 24GB gesamt","Windows 11 Pro","€ 741,99","€ 870,35","https://geizhals.at/lenovo-ideapad-slim-3-16irh10-83k20076ge-a3606478.html"
"Acer Swift X 14 OLED SFX14-73G-975F","14.5""","2880x1800","16:10","234ppi","120Hz","Intel Core Ultra 9 285H, 6P+8E+2LPE/16T, 2.90-5.40GHz, 24MiB+28MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 2217,48","€ 2583,24","https://geizhals.at/acer-swift-x-14-oled-sfx14-73g-975f-nx-j81eg-004-a3698785.html"
"Lenovo IdeaPad 5 2-in1 14Q8X9","14""","1920x1200","16:10","162ppi","60Hz","Qualcomm Snapdragon X - X1-26-100, 8x Oryon (2.97GHz), ARMv8.7-A, 18MiB Cache (12MiB L2 + 6MiB SLC)","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","16GB LPDDR5X-8448 Onboard, nicht erweiterbar","Windows 11 Home","€ 796,82","€ 898,00","https://geizhals.at/lenovo-ideapad-5-2-in1-14q8x9-83gh0036ge-a3682596.html"
"HP Laptop 17-cp2558ng","17.3""","1920x1080","16:9","127ppi","60Hz","AMD Ryzen 5 7520U, 4C/8T, 2.80-3.80GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB LPDDR5-5500 Onboard, nicht erweiterbar","Windows 11 Home","€ 665,37","€ 720,15","https://geizhals.at/hp-laptop-17-cp2558ng-bd5n3ea-abd-a3676771.html"
"Acer Aspire 16 AI A16-11M-X8TY","16""","1920x1200","16:10","142ppi","120Hz","Qualcomm Snapdragon X - X1-26-100, 8x Oryon (2.97GHz), ARMv8.7-A, 18MiB Cache (12MiB L2 + 6MiB SLC)","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 835,97","€ 980,59","https://geizhals.at/acer-aspire-16-ai-a16-11m-x8ty-nx-jlneg-00a-a3543488.html"
"HP Laptop 17-cn4159ng","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR4-3200 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","FreeDOS","€ 640,29","€ 713,61","https://geizhals.at/hp-17-cn4159ng-c93p1ea-abd-a3649233.html"
"Apple MacBook Air 13""","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M4 - 10 Core, 4x Everest Gen3 ""Performance"" (4.41GHz) + 6x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G16"", 10C/​160EU/​1280SP","24GB LPDDR5X-7500 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1451,17","€ 2115,65","https://geizhals.at/apple-macbook-air-13-2025-z1h7-z1h8-z1h9-a3435227.html"
"CSL-Computer R'Evolve C15 v3","15.6""","1920x1080","16:9","141ppi","60Hz","Intel N200, 4E/4T, 1.00-3.70GHz, 6MiB+2MiB Cache, 25W TDP (MTP), Codename ""Alder Lake-N"" (Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 32EU/512SP, 0.75GHz, Architektur ""Xe-LP / Gen 12.2""","32GB DDR4-3200 (1x 32GB Modul, 1 Slot gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home S","€ 555,99","","https://geizhals.at/csl-computer-r-evolve-c15-v3-90015-a3224700.html"
"HP OmniBook 5 NGAI 16-ag1477ng","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 860M (iGPU), 8CU/512SP, 8 RT-Cores, 3.00GHz, Architektur ""RDNA 3.5""","32GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Home","€ 1057,82","€ 1153,00","https://geizhals.at/hp-omnibook-5-ngai-16-ag1477ng-c2qq4ea-abd-a3638164.html"
"Apple MacBook Air 15"" M5","15.3""","2880x1864","16:10","224ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2106,55","€ 2189,00","https://geizhals.at/apple-macbook-air-15-m5-z1m2-a3749858.html"
"HP Laptop 17-cn4457ng","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR4-3200 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 689,00","","https://geizhals.at/hp-17-cn4457ng-av4g0ea-abd-a3330553.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M4 Pro - 14 Core, 10x Everest Gen3 ""Performance"" (4.51GHz) + 4x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G16"", 20C/​320EU/​2560SP","24GB LPDDR5X-8533 Onboard, nicht erweiterbar","macOS 26 via Update","€ 2299,00","€ 3297,00","https://geizhals.at/apple-macbook-pro-14-2-mx2f3d-a-2024-z1fb-z1fc-a3344131.html"
"Lenovo ThinkPad L16 G2","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 7 PRO 250, 8C/16T, 3.30-5.10GHz, 16MiB+8MiB Cache, 28W TDP, 15-30W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","AMD Radeon 780M (iGPU), 12CU/768SP, 12 RT-Cores, 2.70GHz, Architektur ""RDNA 3""","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1183,19","€ 1482,00","https://geizhals.at/lenovo-thinkpad-l16-g2-21sc000fge-a3561738.html"
"Dell Pro 14 Essential PV14250","14""","1920x1200","16:10","162ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR5-5200 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 32GB)","Windows 11 Pro","€ 792,75","€ 822,00","https://geizhals.at/dell-pro-14-essential-pv14250-pp38v-a3613269.html"
"Lenovo ThinkPad P14s G5 (Intel)","14.5""","2560x1600","16:10","208ppi","90Hz","Intel Core Ultra 7 155H, 6P+8E+2LPE/22T, 1.40-4.80GHz, 24MiB+18MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Meteor Lake-H"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","NVIDIA RTX 500 Ada Generation - 4GB GDDR6 - Mobile, 16SM/2048SP, Codename ""AD107"" (Ada Lovelace, TSMC N5P [NVIDIA 4N])","32GB DDR5-5600 (2x 16GB Module, 2 Slots gesamt, 0 Slots frei, max. 96GB)","Windows 11 Pro","€ 2237,65","€ 2486,93","https://geizhals.at/lenovo-thinkpad-p14s-g5-intel-21g2000dge-a3207858.html"
"Acer Nitro 18 AI AN18-61-R968","18""","2560x1600","16:10","168ppi","165Hz","AMD Ryzen AI 9 365, 4C+6c/20T, 2.00-5.00GHz, 24MiB+10MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2125MHz, 115W Max GPU Power","32GB DDR5 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 2099,00","€ 2319,00","https://geizhals.at/acer-nitro-18-ai-an18-61-r968-nh-qykeg-004-a3606275.html"
"Acer Aspire 14 AI A14-11M-X7MH","14""","1920x1200","16:10","162ppi","120Hz","Qualcomm Snapdragon X - X1-26-100, 8x Oryon (2.97GHz), ARMv8.7-A, 18MiB Cache (12MiB L2 + 6MiB SLC)","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","16GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 629,00","€ 703,00","https://geizhals.at/acer-aspire-14-ai-a14-11m-x7mh-nx-jp3eg-00b-a3605326.html"
"HP OMEN Max Gaming Laptop 16-ah0495ng","16""","2560x1600","16:10","189ppi","240Hz","Intel Core Ultra 9 275HX, 8P+16E/24T, 2.70-5.40GHz, 36MiB+40MiB Cache, 55-160W TDP (PBP/MTP), Codename ""Arrow Lake-HX"" (Lion Cove + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5080 - 16GB GDDR7 - Mobile, 60SM/7680SP, 167 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 3225,88","€ 3493,00","https://geizhals.at/hp-omen-max-gaming-laptop-16-ah0495ng-c8bb8ea-abd-a3604827.html"
"Lenovo IdeaPad Flex 5 14ABR8","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 5 5625U, 6C/12T, 2.30-4.30GHz, 16MiB+3MiB Cache, 15W TDP, Codename ""Barcelo"" (Zen 3, TSMC N7)","AMD Radeon Graphics (iGPU), 7CU/448SP, 1.80GHz, Architektur ""GCN 5.1""","16GB LPDDR4 Onboard, nicht erweiterbar","Windows 11 Home","€ 749,00","€ 835,00","https://geizhals.at/lenovo-ideapad-flex-5-14abr8-82xx00jpge-a3593165.html"
"Lenovo ThinkPad L14 G6 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 7 255U, 2P+8E+2LPE/14T, 2.00-5.20GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.10GHz, Architektur ""Xe-LPG+""","16GB DDR5-5600 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1327,70","€ 1667,29","https://geizhals.at/lenovo-thinkpad-l14-g6-intel-21s60020ge-a3541264.html"
"Lenovo ThinkPad T16 G4 (Intel)","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 5 225U, 2P+8E+2LPE/14T, 1.50-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.00GHz, Architektur ""Xe-LPG+""","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 1960,28","€ 2297,28","https://geizhals.at/lenovo-thinkpad-t16-g4-intel-21qe007sge-a3541288.html"
"Lenovo IdeaPad 5 2-in-1 14IRH9","14""","1920x1200","16:10","162ppi","60Hz","Intel Core i5-13420H, 4P+4E/12T, 2.10-4.60GHz, 12MiB+12MiB Cache, 45-95W TDP (PBP/MTP), Codename ""Raptor Lake-H"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 48EU/768SP, 1.40GHz, Architektur ""Xe-LP / Gen 12.2""","16GB LPDDR5X-5200 Onboard, nicht erweiterbar","Windows 11 Home","€ 749,99","€ 910,26","https://geizhals.at/lenovo-ideapad-5-2-in-1-14irh9-83kx006hge-a3588716.html"
"HP ZBook Power G11a","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 7 8845HS, 8C/16T, 3.80-5.10GHz, 16MiB+8MiB Cache, 45W TDP, 35-54W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","NVIDIA RTX A1000 - 6GB GDDR6 - Mobile, 20SM/2560SP, Codename ""GA107"" (Ampere, Samsung 8nm)","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Pro","€ 2217,48","€ 2427,00","https://geizhals.at/hp-zbook-power-g11-c7rz3at-abd-a3685824.html"
"HP EliteBook 8 G1a 16","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 860M (iGPU), 8CU/512SP, 8 RT-Cores, 3.00GHz, Architektur ""RDNA 3.5""","64GB DDR5-5600 (2x 32GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 1914,96","€ 2097,00","https://geizhals.at/hp-elitebook-8-g1a-16-ct4a2es-abd-a3681970.html"
"Microsoft Surface Laptop 7 13.8""","13.8""","2304x1536","3:2","201ppi","120Hz","Qualcomm Snapdragon X Elite - X1E-78-100, 12x Oryon (3.40GHz), ARMv8.7-A, 18MiB Cache (12MiB L2 + 6MiB SLC)","Qualcomm Adreno X1-85, 3.80 TFLOPS (FP32)","16GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 1393,14","€ 1835,00","https://geizhals.at/microsoft-surface-laptop-7-13-8-platinum-zxx-00005-a3193855.html"
"ASUS VivoBook 16 X1605VA-MB2291W","16""","1920x1200","16:10","142ppi","60Hz","Intel Core 7 150U, 2P+8E/12T, 1.80-5.40GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 96EU/1536SP, 1.30GHz, Architektur ""Xe-LP / Gen 12.2""","16GB gesamt, 8GB DDR4 Onboard + 8GB DDR4 (1x 8GB SO-DIMM-Modul, 1 Slot gesamt, 0 Slots frei)","Windows 11 Home","€ 749,00","€ 890,00","https://geizhals.at/asus-vivobook-16-x1605va-mb2291w-tastatur-schwarz-core-7-150u-16gb-ram-1tb-ssd-de-90nb13w2-m009u0-a3550102.html"
"HP ZBook Fury 15 G8","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core i7-11850H, 8C/16T, 2.10-4.80GHz, 24MiB+10MiB Cache, 35W TDP, 35-45W cTDP, Codename ""Tiger Lake-H45"" (Willow Cove, Intel 10nm SuperFin)","NVIDIA RTX A2000 - 4GB GDDR6 - Mobile, 26SM/3328SP, Codename ""GA106"" (Ampere, Samsung 8nm)","16GB DDR4-3200 (1x 16GB SO-DIMM-Modul, 4 Slots gesamt, 3 Slots frei, max. 128GB)","Windows 11 Pro","€ 2814,69","","https://geizhals.at/hp-zbook-fury-15-g8-grau-62t40ea-abd-a2658755.html"
"HP ProBook 4 G1a 16","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 7 250, 8C/16T, 3.30-5.10GHz, 16MiB+8MiB Cache, 28W TDP, 15-30W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","AMD Radeon 780M (iGPU), 12CU/768SP, 12 RT-Cores, 2.70GHz, Architektur ""RDNA 3""","16GB DDR5-5600 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","FreeDOS","€ 783,53","€ 864,00","https://geizhals.at/hp-probook-4-g1a-16-c7sq1es-abd-a3657755.html"
